date,time,place,reading,type
"Wednesday,November 16,2016","09:00 PM","THAMEL",69,R
"Wednesday,November 16,2016","10:00 PM","BALKHU",66,R
"Wednesday,November 16,2016","10:00 PM","BUDANILKANTHA",33,R
"Wednesday,November 16,2016","10:00 PM","EKANTAKUNA",46,R
"Wednesday,November 16,2016","10:00 PM","HATTISAR",56,R
"Wednesday,November 16,2016","10:00 PM","KALANKI",56,R
"Wednesday,November 16,2016","10:00 PM","KALIMATI",83,R
"Wednesday,November 16,2016","10:00 PM","KOTESHWOR",41,R
"Wednesday,November 16,2016","10:00 PM","NEW BANESWOR",99,R
"Wednesday,November 16,2016","10:00 PM","PUTALISADAK",51,R
"Wednesday,November 16,2016","10:00 PM","SAATDOBATO",57,R
"Wednesday,November 16,2016","10:00 PM","THAMEL",70,R
"Thursday,November 17,2016","11:00 PM","BALKHU",63,R
"Thursday,November 17,2016","11:00 PM","BUDANILKANTHA",33,R
"Thursday,November 17,2016","11:00 PM","EKANTAKUNA",46,R
"Thursday,November 17,2016","11:00 PM","HATTISAR",57,R
"Thursday,November 17,2016","11:00 PM","KALANKI",55,R
"Thursday,November 17,2016","11:00 PM","KALIMATI",83,R
"Thursday,November 17,2016","11:00 PM","KOTESHWOR",41,R
"Thursday,November 17,2016","11:00 PM","NEW BANESWOR",100,R
"Thursday,November 17,2016","11:00 PM","PUTALISADAK",51,R
"Thursday,November 17,2016","11:00 PM","SAATDOBATO",57,R
"Thursday,November 17,2016","11:00 PM","THAMEL",70,R
"Thursday,November 17,2016","11:00 PM","BALKHU",63,R
"Thursday,November 17,2016","11:00 PM","BUDANILKANTHA",33,R
"Thursday,November 17,2016","11:00 PM","EKANTAKUNA",46,R
"Thursday,November 17,2016","11:00 PM","HATTISAR",57,R
"Thursday,November 17,2016","11:00 PM","KALANKI",55,R
"Thursday,November 17,2016","11:00 PM","KALIMATI",83,R
"Thursday,November 17,2016","11:00 PM","KOTESHWOR",41,R
"Thursday,November 17,2016","11:00 PM","NEW BANESWOR",100,R
"Thursday,November 17,2016","11:00 PM","PUTALISADAK",51,R
"Thursday,November 17,2016","11:00 PM","SAATDOBATO",57,R
"Thursday,November 17,2016","11:00 PM","THAMEL",70,R
"Thursday,November 17,2016","11:00 PM","BALKHU",63,R
"Thursday,November 17,2016","11:00 PM","BUDANILKANTHA",33,R
"Thursday,November 17,2016","11:00 PM","EKANTAKUNA",46,R
"Thursday,November 17,2016","11:00 PM","HATTISAR",57,R
"Thursday,November 17,2016","11:00 PM","KALANKI",55,R
"Thursday,November 17,2016","11:00 PM","KALIMATI",83,R
"Thursday,November 17,2016","11:00 PM","KOTESHWOR",41,R
"Thursday,November 17,2016","11:00 PM","NEW BANESWOR",100,R
"Thursday,November 17,2016","11:00 PM","PUTALISADAK",51,R
"Thursday,November 17,2016","11:00 PM","SAATDOBATO",57,R
"Thursday,November 17,2016","11:00 PM","THAMEL",70,R
"Thursday,November 17,2016","11:00 PM","BALKHU",63,R
"Thursday,November 17,2016","11:00 PM","BUDANILKANTHA",33,R
"Thursday,November 17,2016","11:00 PM","EKANTAKUNA",46,R
"Thursday,November 17,2016","11:00 PM","HATTISAR",57,R
"Thursday,November 17,2016","11:00 PM","KALANKI",55,R
"Thursday,November 17,2016","11:00 PM","KALIMATI",83,R
"Thursday,November 17,2016","11:00 PM","KOTESHWOR",41,R
"Thursday,November 17,2016","11:00 PM","NEW BANESWOR",100,R
"Thursday,November 17,2016","11:00 PM","PUTALISADAK",51,R
"Thursday,November 17,2016","11:00 PM","SAATDOBATO",57,R
"Thursday,November 17,2016","11:00 PM","THAMEL",70,R
"Thursday,November 17,2016","11:00 PM","BALKHU",63,R
"Thursday,November 17,2016","11:00 PM","BUDANILKANTHA",33,R
"Thursday,November 17,2016","11:00 PM","EKANTAKUNA",46,R
"Thursday,November 17,2016","11:00 PM","HATTISAR",57,R
"Thursday,November 17,2016","11:00 PM","KALANKI",55,R
"Thursday,November 17,2016","11:00 PM","KALIMATI",83,R
"Thursday,November 17,2016","11:00 PM","KOTESHWOR",41,R
"Thursday,November 17,2016","11:00 PM","NEW BANESWOR",100,R
"Thursday,November 17,2016","11:00 PM","PUTALISADAK",51,R
"Thursday,November 17,2016","11:00 PM","SAATDOBATO",57,R
"Thursday,November 17,2016","11:00 PM","THAMEL",70,R
"Thursday,November 17,2016","11:00 PM","BALKHU",63,R
"Thursday,November 17,2016","11:00 PM","BUDANILKANTHA",33,R
"Thursday,November 17,2016","11:00 PM","EKANTAKUNA",46,R
"Thursday,November 17,2016","11:00 PM","HATTISAR",57,R
"Thursday,November 17,2016","11:00 PM","KALANKI",55,R
"Thursday,November 17,2016","11:00 PM","KALIMATI",83,R
"Thursday,November 17,2016","11:00 PM","KOTESHWOR",41,R
"Thursday,November 17,2016","11:00 PM","NEW BANESWOR",100,R
"Thursday,November 17,2016","11:00 PM","PUTALISADAK",51,R
"Thursday,November 17,2016","11:00 PM","SAATDOBATO",57,R
"Thursday,November 17,2016","11:00 PM","THAMEL",70,R
"Thursday,November 17,2016","05:00 AM","BALKHU",63,R
"Thursday,November 17,2016","05:00 AM","BUDANILKANTHA",26,R
"Thursday,November 17,2016","05:00 AM","EKANTAKUNA",46,R
"Thursday,November 17,2016","05:00 AM","HATTISAR",59,R
"Thursday,November 17,2016","05:00 AM","KALANKI",55,R
"Thursday,November 17,2016","05:00 AM","KALIMATI",82,R
"Thursday,November 17,2016","05:00 AM","KOTESHWOR",41,R
"Thursday,November 17,2016","05:00 AM","NEW BANESWOR",101,R
"Thursday,November 17,2016","01:00 AM","PUTALISADAK",51,R
"Thursday,November 17,2016","03:00 AM","SAATDOBATO",56,R
"Thursday,November 17,2016","05:00 AM","THAMEL",70,R
"Thursday,November 17,2016","06:00 AM","BALKHU",63,R
"Thursday,November 17,2016","06:00 AM","BUDANILKANTHA",26,R
"Thursday,November 17,2016","06:00 AM","EKANTAKUNA",47,R
"Thursday,November 17,2016","06:00 AM","HATTISAR",60,R
"Thursday,November 17,2016","06:00 AM","KALANKI",56,R
"Thursday,November 17,2016","06:00 AM","KALIMATI",83,R
"Thursday,November 17,2016","06:00 AM","KOTESHWOR",41,R
"Thursday,November 17,2016","06:00 AM","NEW BANESWOR",104,R
"Thursday,November 17,2016","01:00 AM","PUTALISADAK",51,R
"Thursday,November 17,2016","03:00 AM","SAATDOBATO",56,R
"Thursday,November 17,2016","06:00 AM","THAMEL",72,R
"Thursday,November 17,2016","07:00 AM","BALKHU",63,R
"Thursday,November 17,2016","07:00 AM","BUDANILKANTHA",27,R
"Thursday,November 17,2016","07:00 AM","EKANTAKUNA",47,R
"Thursday,November 17,2016","07:00 AM","HATTISAR",60,R
"Thursday,November 17,2016","07:00 AM","KALANKI",57,R
"Thursday,November 17,2016","07:00 AM","KALIMATI",84,R
"Thursday,November 17,2016","07:00 AM","KOTESHWOR",42,R
"Thursday,November 17,2016","07:00 AM","NEW BANESWOR",112,R
"Thursday,November 17,2016","01:00 AM","PUTALISADAK",51,R
"Thursday,November 17,2016","03:00 AM","SAATDOBATO",56,R
"Thursday,November 17,2016","07:00 AM","THAMEL",73,R
"Thursday,November 17,2016","08:00 AM","BALKHU",62,R
"Thursday,November 17,2016","08:00 AM","BUDANILKANTHA",28,R
"Thursday,November 17,2016","08:00 AM","EKANTAKUNA",47,R
"Thursday,November 17,2016","08:00 AM","HATTISAR",61,R
"Thursday,November 17,2016","08:00 AM","KALANKI",55,R
"Thursday,November 17,2016","08:00 AM","KALIMATI",85,R
"Thursday,November 17,2016","08:00 AM","KOTESHWOR",43,R
"Thursday,November 17,2016","08:00 AM","NEW BANESWOR",113,R
"Thursday,November 17,2016","01:00 AM","PUTALISADAK",51,R
"Thursday,November 17,2016","03:00 AM","SAATDOBATO",56,R
"Thursday,November 17,2016","08:00 AM","THAMEL",74,R
"Thursday,November 17,2016","09:00 AM","BALKHU",62,R
"Thursday,November 17,2016","09:00 AM","BUDANILKANTHA",30,R
"Thursday,November 17,2016","09:00 AM","EKANTAKUNA",46,R
"Thursday,November 17,2016","09:00 AM","HATTISAR",60,R
"Thursday,November 17,2016","09:00 AM","KALANKI",55,R
"Thursday,November 17,2016","09:00 AM","KALIMATI",86,R
"Thursday,November 17,2016","09:00 AM","KOTESHWOR",43,R
"Thursday,November 17,2016","09:00 AM","NEW BANESWOR",111,R
"Thursday,November 17,2016","01:00 AM","PUTALISADAK",51,R
"Thursday,November 17,2016","03:00 AM","SAATDOBATO",56,R
"Thursday,November 17,2016","09:00 AM","THAMEL",73,R
"Thursday,November 17,2016","10:00 AM","BALKHU",63,R
"Thursday,November 17,2016","10:00 AM","BUDANILKANTHA",31,R
"Thursday,November 17,2016","10:00 AM","EKANTAKUNA",46,R
"Thursday,November 17,2016","09:00 AM","HATTISAR",60,R
"Thursday,November 17,2016","10:00 AM","KALANKI",56,R
"Thursday,November 17,2016","10:00 AM","KALIMATI",87,R
"Thursday,November 17,2016","10:00 AM","KOTESHWOR",42,R
"Thursday,November 17,2016","10:00 AM","NEW BANESWOR",110,R
"Thursday,November 17,2016","01:00 AM","PUTALISADAK",51,R
"Thursday,November 17,2016","03:00 AM","SAATDOBATO",56,R
"Thursday,November 17,2016","10:00 AM","THAMEL",71,R
"Thursday,November 17,2016","10:00 AM","THAPATHALI",92,R
"Thursday,November 17,2016","11:00 AM","BALKHU",63,R
"Thursday,November 17,2016","11:00 AM","BUDANILKANTHA",32,R
"Thursday,November 17,2016","11:00 AM","EKANTAKUNA",45,R
"Thursday,November 17,2016","09:00 AM","HATTISAR",60,R
"Thursday,November 17,2016","11:00 AM","KALANKI",57,R
"Thursday,November 17,2016","11:00 AM","KALIMATI",86,R
"Thursday,November 17,2016","11:00 AM","KOTESHWOR",41,R
"Thursday,November 17,2016","11:00 AM","NEW BANESWOR",108,R
"Thursday,November 17,2016","01:00 AM","PUTALISADAK",51,R
"Thursday,November 17,2016","03:00 AM","SAATDOBATO",56,R
"Thursday,November 17,2016","11:00 AM","THAMEL",71,R
"Thursday,November 17,2016","11:00 AM","THAPATHALI",94,R
"Thursday,November 17,2016","00:00 PM","BALKHU",61,R
"Thursday,November 17,2016","00:00 PM","BUDANILKANTHA",32,R
"Thursday,November 17,2016","00:00 PM","EKANTAKUNA",44,R
"Thursday,November 17,2016","09:00 AM","HATTISAR",60,R
"Thursday,November 17,2016","00:00 PM","KALANKI",56,R
"Thursday,November 17,2016","00:00 PM","KALIMATI",83,R
"Thursday,November 17,2016","00:00 PM","KOTESHWOR",41,R
"Thursday,November 17,2016","00:00 PM","NEW BANESWOR",106,R
"Thursday,November 17,2016","01:00 AM","PUTALISADAK",51,R
"Thursday,November 17,2016","03:00 AM","SAATDOBATO",56,R
"Thursday,November 17,2016","00:00 PM","THAMEL",71,R
"Thursday,November 17,2016","00:00 PM","THAPATHALI",96,R
"Wednesday,November 16,2016","11:00 AM","BALKHU",96,H
"Wednesday,November 16,2016","08:00 AM","BUDANILKANTHA",104,H
"Wednesday,November 16,2016","10:00 AM","EKANTAKUNA",82,H
"Thursday,November 17,2016","08:00 AM","HATTISAR",86,H
"Wednesday,November 16,2016","06:00 PM","KALANKI",140,H
"Thursday,November 17,2016","09:00 AM","KALIMATI",156,H
"Wednesday,November 16,2016","10:00 AM","KOTESHWOR",84,H
"Thursday,November 17,2016","07:00 AM","NEW BANESWOR",289,H
"Wednesday,November 16,2016","09:00 AM","PUTALISADAK",78,H
"Wednesday,November 16,2016","11:00 AM","SAATDOBATO",104,H
"Wednesday,November 16,2016","03:00 PM","THAMEL",136,H
"Thursday,November 17,2016","09:00 AM","THAPATHALI",105,H
"Thursday,November 17,2016","01:00 PM","BALKHU",60,R
"Thursday,November 17,2016","01:00 PM","BUDANILKANTHA",33,R
"Thursday,November 17,2016","01:00 PM","EKANTAKUNA",44,R
"Thursday,November 17,2016","09:00 AM","HATTISAR",60,R
"Thursday,November 17,2016","01:00 PM","KALANKI",55,R
"Thursday,November 17,2016","01:00 PM","KALIMATI",81,R
"Thursday,November 17,2016","01:00 PM","KOTESHWOR",41,R
"Thursday,November 17,2016","01:00 PM","NEW BANESWOR",106,R
"Thursday,November 17,2016","01:00 AM","PUTALISADAK",51,R
"Thursday,November 17,2016","03:00 AM","SAATDOBATO",56,R
"Thursday,November 17,2016","01:00 PM","THAMEL",71,R
"Thursday,November 17,2016","01:00 PM","THAPATHALI",91,R
"Thursday,November 17,2016","02:00 PM","BALKHU",60,R
"Thursday,November 17,2016","02:00 PM","BUDANILKANTHA",33,R
"Thursday,November 17,2016","02:00 PM","EKANTAKUNA",44,R
"Thursday,November 17,2016","09:00 AM","HATTISAR",60,R
"Thursday,November 17,2016","02:00 PM","KALANKI",54,R
"Thursday,November 17,2016","02:00 PM","KALIMATI",80,R
"Thursday,November 17,2016","02:00 PM","KOTESHWOR",41,R
"Thursday,November 17,2016","02:00 PM","NEW BANESWOR",106,R
"Thursday,November 17,2016","01:00 AM","PUTALISADAK",51,R
"Thursday,November 17,2016","03:00 AM","SAATDOBATO",56,R
"Thursday,November 17,2016","02:00 PM","THAMEL",71,R
"Thursday,November 17,2016","02:00 PM","THAPATHALI",85,R
"Thursday,November 17,2016","03:00 PM","BALKHU",59,R
"Thursday,November 17,2016","03:00 PM","BUDANILKANTHA",32,R
"Thursday,November 17,2016","03:00 PM","EKANTAKUNA",44,R
"Thursday,November 17,2016","03:00 PM","HATTISAR",59,R
"Thursday,November 17,2016","03:00 PM","KALANKI",54,R
"Thursday,November 17,2016","03:00 PM","KALIMATI",80,R
"Thursday,November 17,2016","03:00 PM","KOTESHWOR",41,R
"Thursday,November 17,2016","03:00 PM","NEW BANESWOR",105,R
"Thursday,November 17,2016","01:00 AM","PUTALISADAK",51,R
"Thursday,November 17,2016","03:00 AM","SAATDOBATO",56,R
"Thursday,November 17,2016","03:00 PM","THAMEL",71,R
"Thursday,November 17,2016","03:00 PM","THAPATHALI",80,R
"Thursday,November 17,2016","04:00 PM","BALKHU",59,R
"Thursday,November 17,2016","04:00 PM","BUDANILKANTHA",31,R
"Thursday,November 17,2016","04:00 PM","EKANTAKUNA",44,R
"Thursday,November 17,2016","04:00 PM","HATTISAR",59,R
"Thursday,November 17,2016","04:00 PM","KALANKI",54,R
"Thursday,November 17,2016","04:00 PM","KALIMATI",80,R
"Thursday,November 17,2016","04:00 PM","KOTESHWOR",41,R
"Thursday,November 17,2016","04:00 PM","NEW BANESWOR",105,R
"Thursday,November 17,2016","01:00 AM","PUTALISADAK",51,R
"Thursday,November 17,2016","03:00 AM","SAATDOBATO",56,R
"Thursday,November 17,2016","04:00 PM","THAMEL",71,R
"Thursday,November 17,2016","04:00 PM","THAPATHALI",77,R
"Thursday,November 17,2016","05:00 PM","BALKHU",59,R
"Thursday,November 17,2016","05:00 PM","BUDANILKANTHA",32,R
"Thursday,November 17,2016","05:00 PM","EKANTAKUNA",45,R
"Thursday,November 17,2016","05:00 PM","HATTISAR",58,R
"Thursday,November 17,2016","05:00 PM","KALANKI",55,R
"Thursday,November 17,2016","05:00 PM","KALIMATI",80,R
"Thursday,November 17,2016","05:00 PM","KOTESHWOR",41,R
"Thursday,November 17,2016","05:00 PM","NEW BANESWOR",105,R
"Thursday,November 17,2016","01:00 AM","PUTALISADAK",51,R
"Thursday,November 17,2016","03:00 AM","SAATDOBATO",56,R
"Thursday,November 17,2016","05:00 PM","THAMEL",70,R
"Thursday,November 17,2016","05:00 PM","THAPATHALI",75,R
"Thursday,November 17,2016","06:00 PM","BALKHU",60,R
"Thursday,November 17,2016","06:00 PM","BUDANILKANTHA",33,R
"Thursday,November 17,2016","06:00 PM","EKANTAKUNA",45,R
"Thursday,November 17,2016","06:00 PM","HATTISAR",59,R
"Thursday,November 17,2016","06:00 PM","KALANKI",54,R
"Thursday,November 17,2016","06:00 PM","KALIMATI",81,R
"Thursday,November 17,2016","06:00 PM","KOTESHWOR",41,R
"Thursday,November 17,2016","06:00 PM","NEW BANESWOR",105,R
"Thursday,November 17,2016","06:00 PM","PUTALISADAK",50,R
"Thursday,November 17,2016","03:00 AM","SAATDOBATO",56,R
"Thursday,November 17,2016","06:00 PM","THAMEL",70,R
"Thursday,November 17,2016","06:00 PM","THAPATHALI",74,R
"Thursday,November 17,2016","07:00 PM","BALKHU",60,R
"Thursday,November 17,2016","07:00 PM","BUDANILKANTHA",34,R
"Thursday,November 17,2016","07:00 PM","EKANTAKUNA",45,R
"Thursday,November 17,2016","07:00 PM","HATTISAR",61,R
"Thursday,November 17,2016","07:00 PM","KALANKI",51,R
"Thursday,November 17,2016","07:00 PM","KALIMATI",80,R
"Thursday,November 17,2016","07:00 PM","KOTESHWOR",41,R
"Thursday,November 17,2016","07:00 PM","NEW BANESWOR",104,R
"Thursday,November 17,2016","07:00 PM","PUTALISADAK",49,R
"Thursday,November 17,2016","03:00 AM","SAATDOBATO",56,R
"Thursday,November 17,2016","07:00 PM","THAMEL",69,R
"Thursday,November 17,2016","07:00 PM","THAPATHALI",73,R
"Thursday,November 17,2016","08:00 PM","BALKHU",60,R
"Thursday,November 17,2016","08:00 PM","BUDANILKANTHA",33,R
"Thursday,November 17,2016","08:00 PM","EKANTAKUNA",45,R
"Thursday,November 17,2016","08:00 PM","HATTISAR",61,R
"Thursday,November 17,2016","08:00 PM","KALANKI",50,R
"Thursday,November 17,2016","08:00 PM","KALIMATI",79,R
"Thursday,November 17,2016","08:00 PM","KOTESHWOR",42,R
"Thursday,November 17,2016","08:00 PM","NEW BANESWOR",106,R
"Thursday,November 17,2016","08:00 PM","PUTALISADAK",49,R
"Thursday,November 17,2016","03:00 AM","SAATDOBATO",56,R
"Thursday,November 17,2016","08:00 PM","THAMEL",69,R
"Thursday,November 17,2016","08:00 PM","THAPATHALI",74,R
"Thursday,November 17,2016","09:00 PM","BALKHU",60,R
"Thursday,November 17,2016","09:00 PM","BUDANILKANTHA",31,R
"Thursday,November 17,2016","09:00 PM","EKANTAKUNA",45,R
"Thursday,November 17,2016","09:00 PM","HATTISAR",62,R
"Thursday,November 17,2016","09:00 PM","KALANKI",50,R
"Thursday,November 17,2016","09:00 PM","KALIMATI",80,R
"Thursday,November 17,2016","09:00 PM","KOTESHWOR",42,R
"Thursday,November 17,2016","09:00 PM","NEW BANESWOR",105,R
"Thursday,November 17,2016","09:00 PM","PUTALISADAK",49,R
"Thursday,November 17,2016","03:00 AM","SAATDOBATO",56,R
"Thursday,November 17,2016","09:00 PM","THAMEL",69,R
"Thursday,November 17,2016","09:00 PM","THAPATHALI",75,R
"Thursday,November 17,2016","10:00 PM","BALKHU",60,R
"Thursday,November 17,2016","10:00 PM","BOUDHA",55,R
"Thursday,November 17,2016","10:00 PM","BUDANILKANTHA",31,R
"Thursday,November 17,2016","10:00 PM","EKANTAKUNA",45,R
"Thursday,November 17,2016","10:00 PM","HATTISAR",62,R
"Thursday,November 17,2016","10:00 PM","KALANKI",50,R
"Thursday,November 17,2016","10:00 PM","KALIMATI",79,R
"Thursday,November 17,2016","10:00 PM","KOTESHWOR",42,R
"Thursday,November 17,2016","10:00 PM","NEW BANESWOR",105,R
"Thursday,November 17,2016","10:00 PM","PUTALISADAK",50,R
"Thursday,November 17,2016","03:00 AM","SAATDOBATO",56,R
"Thursday,November 17,2016","10:00 PM","THAMEL",68,R
"Thursday,November 17,2016","10:00 PM","THAPATHALI",77,R
"Friday,November 18,2016","11:00 PM","BALKHU",60,R
"Friday,November 18,2016","11:00 PM","BOUDHA",55,R
"Friday,November 18,2016","10:00 PM","BUDANILKANTHA",31,R
"Friday,November 18,2016","11:00 PM","EKANTAKUNA",44,R
"Friday,November 18,2016","11:00 PM","HATTISAR",62,R
"Friday,November 18,2016","11:00 PM","KALANKI",49,R
"Friday,November 18,2016","11:00 PM","KALIMATI",78,R
"Friday,November 18,2016","11:00 PM","KOTESHWOR",42,R
"Friday,November 18,2016","11:00 PM","NEW BANESWOR",105,R
"Friday,November 18,2016","11:00 PM","PUTALISADAK",49,R
"Friday,November 18,2016","03:00 AM","SAATDOBATO",56,R
"Friday,November 18,2016","11:00 PM","THAMEL",67,R
"Friday,November 18,2016","11:00 PM","THAPATHALI",81,R
"Friday,November 18,2016","11:00 PM","BALKHU",60,R
"Friday,November 18,2016","11:00 PM","BOUDHA",55,R
"Friday,November 18,2016","10:00 PM","BUDANILKANTHA",31,R
"Friday,November 18,2016","11:00 PM","EKANTAKUNA",44,R
"Friday,November 18,2016","11:00 PM","HATTISAR",62,R
"Friday,November 18,2016","11:00 PM","KALANKI",49,R
"Friday,November 18,2016","11:00 PM","KALIMATI",78,R
"Friday,November 18,2016","11:00 PM","KOTESHWOR",42,R
"Friday,November 18,2016","11:00 PM","NEW BANESWOR",105,R
"Friday,November 18,2016","11:00 PM","PUTALISADAK",49,R
"Friday,November 18,2016","03:00 AM","SAATDOBATO",56,R
"Friday,November 18,2016","11:00 PM","THAMEL",67,R
"Friday,November 18,2016","11:00 PM","THAPATHALI",81,R
"Friday,November 18,2016","11:00 PM","BALKHU",60,R
"Friday,November 18,2016","11:00 PM","BOUDHA",55,R
"Friday,November 18,2016","10:00 PM","BUDANILKANTHA",31,R
"Friday,November 18,2016","11:00 PM","EKANTAKUNA",44,R
"Friday,November 18,2016","11:00 PM","HATTISAR",62,R
"Friday,November 18,2016","11:00 PM","KALANKI",49,R
"Friday,November 18,2016","11:00 PM","KALIMATI",78,R
"Friday,November 18,2016","11:00 PM","KOTESHWOR",42,R
"Friday,November 18,2016","11:00 PM","NEW BANESWOR",105,R
"Friday,November 18,2016","11:00 PM","PUTALISADAK",49,R
"Friday,November 18,2016","03:00 AM","SAATDOBATO",56,R
"Friday,November 18,2016","11:00 PM","THAMEL",67,R
"Friday,November 18,2016","11:00 PM","THAPATHALI",81,R
"Friday,November 18,2016","11:00 PM","BALKHU",60,R
"Friday,November 18,2016","11:00 PM","BOUDHA",55,R
"Friday,November 18,2016","10:00 PM","BUDANILKANTHA",31,R
"Friday,November 18,2016","11:00 PM","EKANTAKUNA",44,R
"Friday,November 18,2016","11:00 PM","HATTISAR",62,R
"Friday,November 18,2016","11:00 PM","KALANKI",49,R
"Friday,November 18,2016","11:00 PM","KALIMATI",78,R
"Friday,November 18,2016","11:00 PM","KOTESHWOR",42,R
"Friday,November 18,2016","11:00 PM","NEW BANESWOR",105,R
"Friday,November 18,2016","11:00 PM","PUTALISADAK",49,R
"Friday,November 18,2016","03:00 AM","SAATDOBATO",56,R
"Friday,November 18,2016","11:00 PM","THAMEL",67,R
"Friday,November 18,2016","11:00 PM","THAPATHALI",81,R
"Friday,November 18,2016","11:00 PM","BALKHU",60,R
"Friday,November 18,2016","11:00 PM","BOUDHA",55,R
"Friday,November 18,2016","10:00 PM","BUDANILKANTHA",31,R
"Friday,November 18,2016","11:00 PM","EKANTAKUNA",44,R
"Friday,November 18,2016","11:00 PM","HATTISAR",62,R
"Friday,November 18,2016","11:00 PM","KALANKI",49,R
"Friday,November 18,2016","11:00 PM","KALIMATI",78,R
"Friday,November 18,2016","11:00 PM","KOTESHWOR",42,R
"Friday,November 18,2016","11:00 PM","NEW BANESWOR",105,R
"Friday,November 18,2016","11:00 PM","PUTALISADAK",49,R
"Friday,November 18,2016","03:00 AM","SAATDOBATO",56,R
"Friday,November 18,2016","11:00 PM","THAMEL",67,R
"Friday,November 18,2016","11:00 PM","THAPATHALI",81,R
"Friday,November 18,2016","11:00 PM","BALKHU",60,R
"Friday,November 18,2016","11:00 PM","BOUDHA",55,R
"Friday,November 18,2016","10:00 PM","BUDANILKANTHA",31,R
"Friday,November 18,2016","11:00 PM","EKANTAKUNA",44,R
"Friday,November 18,2016","11:00 PM","HATTISAR",62,R
"Friday,November 18,2016","11:00 PM","KALANKI",49,R
"Friday,November 18,2016","11:00 PM","KALIMATI",78,R
"Friday,November 18,2016","11:00 PM","KOTESHWOR",42,R
"Friday,November 18,2016","11:00 PM","NEW BANESWOR",105,R
"Friday,November 18,2016","11:00 PM","PUTALISADAK",49,R
"Friday,November 18,2016","03:00 AM","SAATDOBATO",56,R
"Friday,November 18,2016","11:00 PM","THAMEL",67,R
"Friday,November 18,2016","11:00 PM","THAPATHALI",81,R
"Friday,November 18,2016","05:00 AM","BALKHU",61,R
"Friday,November 18,2016","05:00 AM","BOUDHA",57,R
"Friday,November 18,2016","05:00 AM","BUDANILKANTHA",32,R
"Friday,November 18,2016","05:00 AM","EKANTAKUNA",43,R
"Friday,November 18,2016","05:00 AM","HATTISAR",57,R
"Friday,November 18,2016","05:00 AM","KALANKI",50,R
